what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1780733622188
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1780733622188
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1780733622188
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1780733622189
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1780733622189
started,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1780733622189
started,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1780733622189
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1780733622190
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1780733622190
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1780733622190
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1780733622190
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1780733622191
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1780733622191
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1780733622191
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1780733622192
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1780733622192
started,bundle,com.altera.sbtgui.core,13.13.0.132,"com.altera.sbtgui.core",1780733622192
started,bundle,com.altera.sbtgui.integration,13.13.0.132,"com.altera.sbtgui.integration",1780733622192
started,bundle,com.altera.sbtgui.project,13.13.0.132,"com.altera.sbtgui.project",1780733622192
started,bundle,com.altera.systemconsole,13.13.0.132,"com.altera.systemconsole",1780733622193
started,bundle,com.altera.systemconsole.designs.plugin,13.13.0.132,"com.altera.systemconsole.designs.plugin",1780733622193
started,bundle,com.altera.utilities,13.13.0.132,"com.altera.utilities",1780733622193
os,sysinfo,,,"win32",1780733622194
arch,sysinfo,,,"x86",1780733622194
ws,sysinfo,,,"win32",1780733622194
locale,sysinfo,,,"en_US",1780733622194
processors,sysinfo,,,"12",1780733622194
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1780733622194
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1780733622194
java.specification.name,sysinfo,,,"Java Platform API Specification",1780733622194
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1780733622194
java.specification.version,sysinfo,,,"1.6",1780733622194
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1780733622194
java.version,sysinfo,,,"1.6.0_23",1780733622194
java.vm.info,sysinfo,,,"mixed mode",1780733622194
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1780733622194
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1780733622194
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1780733622194
java.vm.specification.version,sysinfo,,,"1.0",1780733622194
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1780733622194
java.vm.version,sysinfo,,,"19.0-b09",1780733622194
started,bundle,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch",1780733622249
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1780733623750
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1780733626045
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1780733626114
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1780733628148
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1780733628394
started,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1780733629262
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1780733633562
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780733637228
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780733640209
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1780733643419
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780733655956
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780733662364
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780733663753
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780733681063
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1780733682351
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1780733685642
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1780733688136
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1780733688165
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1780733688167
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1780733691593
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1780733691593
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1780733691594
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780733691627
error,log,,,"Error executing 'nios2-bsp-generate-files --bsp-dir . --settings settings.bsp', unexpected return code 1.\n\nError message:\n\nSEVERE: File not found: D:\\Khai\\doan_soc\\system.sopcinfo\r\nSEVERE: File not found: D:\\Khai\\doan_soc\\system.sopcinfo\r\nSEVERE: nios2-bsp-generate-files failed.\r\n",1780733692089
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780733693675
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780733697590
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780733699286
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780733704937
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780733706903
started,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1780733707070
started,bundle,com.altera.debug.cdi.gdb.plugin,13.13.0.132,"com.altera.debug.cdi.gdb.plugin",1780733707563
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780733707677
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1780733712528
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780733718096
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1780733718114
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780733720100
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780733721974
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780733723635
opened,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1780733724148
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1780733724249
started,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1780733724256
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop] return code: 8",1780733725972
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --go, /cygdrive/d/COURSE/SOC/project/doan_soc/doan_soc/software/edge/doan_soc.elf] return code: 8",1780733728073
error,log,,,"Downloading ELF Process failed",1780733728075
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1780734665416
